Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images,Is_Canceled
2024-07-30 23:09:00,23:09:00,CNR8864077337,Success,CID734439,Auto,BTM Layout,Langford Town,126.0,25.0,,,No,,842,UPI,3,4.4,3.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-09 09:59:00,09:59:00,CNR6732976155,Success,CID518770,Bike,Vijayanagar,Vijayanagar,196.0,105.0,,,No,,254,UPI,19,3.4,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-07 15:18:00,15:18:00,CNR2998341877,Canceled By Driver,CID455392,Bike,Yeshwanthpur,Shantinagar,,,,Personal & Car related issue,,,404,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-11 20:39:00,20:39:00,CNR5536449864,Success,CID367391,Bike,Chickpet,Kammanahalli,266.0,60.0,,,No,,414,Cash,15,3.7,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-04 08:11:00,08:11:00,CNR3240622342,Canceled By Customer,CID409504,Auto,Banashankari,Hebbal,,,Driver is not moving towards pickup location,,,,378,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,True
2024-07-13 18:26:00,18:26:00,CNR1062745632,Success,CID826953,Prime Plus,JP Nagar,Ulsoor,126.0,125.0,,,No,,289,Cash,44,4.0,3.1,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-29 04:45:00,04:45:00,CNR9853586627,Canceled By Driver,CID146525,Prime Sedan,Nagarbhavi,Chamarajpet,,,,Customer related issue,,,493,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,True
2024-07-28 22:09:00,22:09:00,CNR9669845028,Driver Not Found,CID391409,Mini,Jayanagar,BTM Layout,,,,,,,120,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-30 17:03:00,17:03:00,CNR7251977817,Canceled By Driver,CID384996,Auto,Yelahanka,Basavanagudi,,,,Personal & Car related issue,,,176,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,True
2024-07-14 16:47:00,16:47:00,CNR9241186044,Success,CID227002,Prime Plus,Jayanagar,Kadugodi,196.0,135.0,,,Yes,Customer Demand,465,Cash,33,3.1,4.8,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-11 19:49:00,19:49:00,CNR2306141265,Success,CID647471,Auto,Majestic,HSR Layout,175.0,85.0,,,No,,175,Cash,6,3.5,4.5,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-12 04:50:00,04:50:00,CNR8814888424,Canceled By Customer,CID262351,Prime SUV,Electronic City,Varthur,,,Driver is not moving towards pickup location,,,,118,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,True
2024-07-25 19:44:00,19:44:00,CNR9115658446,Success,CID954063,Bike,Magadi Road,RT Nagar,238.0,135.0,,,No,,116,Cash,42,3.0,4.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-11 18:34:00,18:34:00,CNR9536377772,Canceled By Driver,CID135587,Prime SUV,Chamarajpet,Koramangala,,,,Customer related issue,,,135,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,True
2024-07-15 06:18:00,06:18:00,CNR2059335643,Success,CID369568,Prime Sedan,Kengeri,MG Road,287.0,80.0,,,No,,308,UPI,10,3.8,4.9,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-19 18:55:00,18:55:00,CNR2971424591,Canceled By Customer,CID755720,Auto,Kengeri,Jayanagar,,,AC is Not working,,,,948,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,True
2024-07-30 12:45:00,12:45:00,CNR5005011849,Success,CID244061,eBike,Sarjapur Road,Mysore Road,301.0,80.0,,,No,,1362,Cash,47,3.7,3.1,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-17 15:41:00,15:41:00,CNR8842400080,Success,CID519899,Bike,MG Road,Hulimavu,147.0,35.0,,,Yes,Vehicle Breakdown,261,Cash,19,4.4,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-04 15:02:00,15:02:00,CNR2801883483,Canceled By Driver,CID642521,Bike,Marathahalli,Majestic,,,,Personal & Car related issue,,,310,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-10 11:56:00,11:56:00,CNR8595318828,Success,CID689227,Bike,Majestic,Sarjapur Road,217.0,145.0,,,Yes,Vehicle Breakdown,340,UPI,1,3.7,3.3,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-22 23:39:00,23:39:00,CNR6740554979,Canceled By Driver,CID812738,eBike,Chamarajpet,Malleshwaram,,,,More than permitted people in there,,,378,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,True
2024-07-01 00:35:00,00:35:00,CNR3392851231,Success,CID907188,Prime SUV,Bannerghatta Road,Indiranagar,210.0,85.0,,,No,,237,Cash,22,4.6,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-28 13:05:00,13:05:00,CNR1157651333,Success,CID598412,Auto,Malleshwaram,Devanahalli,210.0,35.0,,,No,,176,Cash,10,3.0,4.5,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-18 07:32:00,07:32:00,CNR1063105961,Success,CID250417,Bike,Kengeri,BTM Layout,308.0,135.0,,,No,,2529,Cash,17,3.7,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-16 10:49:00,10:49:00,CNR1683244527,Success,CID737325,eBike,Sarjapur Road,HSR Layout,301.0,25.0,,,No,,415,UPI,17,3.6,3.8,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-23 21:02:00,21:02:00,CNR7501799257,Success,CID667436,Prime Plus,Koramangala,Koramangala,119.0,135.0,,,No,,439,UPI,3,3.8,4.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-10 10:22:00,10:22:00,CNR2779677468,Driver Not Found,CID205115,Prime Sedan,Hosur Road,Yeshwanthpur,,,,,,,2536,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-02 07:42:00,07:42:00,CNR9374491196,Success,CID578002,eBike,Sahakar Nagar,Ulsoor,196.0,140.0,,,Yes,Customer Demand,240,Cash,14,3.6,3.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-19 17:04:00,17:04:00,CNR7657871087,Success,CID914135,Auto,Langford Town,Hosur Road,49.0,65.0,,,No,,815,Cash,8,4.4,4.5,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-03 08:48:00,08:48:00,CNR8521640267,Success,CID319842,Bike,Chickpet,Marathahalli,168.0,95.0,,,No,,769,Cash,49,3.3,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-17 09:35:00,09:35:00,CNR3338987261,Canceled By Customer,CID834182,eBike,Indiranagar,JP Nagar,,,Wrong Address,,,,365,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,True
2024-07-26 02:03:00,02:03:00,CNR1597820282,Success,CID857878,Prime Sedan,Nagarbhavi,Sahakar Nagar,105.0,65.0,,,No,,995,Cash,36,4.0,3.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-14 15:08:00,15:08:00,CNR7300771305,Canceled By Driver,CID366770,Prime Sedan,Yelahanka,Electronic City,,,,Customer was coughing/sick,,,455,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,True
2024-07-27 00:44:00,00:44:00,CNR5086093347,Success,CID120408,Prime Plus,Tumkur Road,Sarjapur Road,63.0,130.0,,,No,,354,UPI,49,4.3,4.1,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-08 17:24:00,17:24:00,CNR2405659063,Success,CID836718,Prime SUV,Hulimavu,Indiranagar,238.0,45.0,,,No,,253,Cash,44,3.6,4.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-25 20:36:00,20:36:00,CNR5420241523,Canceled By Driver,CID584698,Prime Sedan,Koramangala,Shivajinagar,,,,Customer was coughing/sick,,,461,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,True
2024-07-24 12:26:00,12:26:00,CNR5296001121,Success,CID835021,Mini,Chickpet,Hosur Road,308.0,130.0,,,No,,474,UPI,34,3.5,4.7,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-10 07:31:00,07:31:00,CNR8092395558,Success,CID547390,Prime Plus,Richmond Town,Bannerghatta Road,231.0,90.0,,,No,,367,UPI,19,4.0,4.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-13 02:35:00,02:35:00,CNR2277488276,Canceled By Customer,CID480727,eBike,Hennur,Sahakar Nagar,,,Wrong Address,,,,222,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,True
2024-07-11 16:17:00,16:17:00,CNR4903580567,Success,CID815682,Prime SUV,Mysore Road,HSR Layout,147.0,45.0,,,No,,380,UPI,3,3.6,4.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-25 21:22:00,21:22:00,CNR3025157297,Canceled By Driver,CID394894,Prime SUV,Mysore Road,Indiranagar,,,,Customer related issue,,,181,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,True
2024-07-10 07:11:00,07:11:00,CNR1183396471,Success,CID198936,Mini,Basavanagudi,Marathahalli,224.0,115.0,,,No,,152,Cash,31,4.6,3.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-11 08:09:00,08:09:00,CNR5590749566,Success,CID812616,Prime Plus,Malleshwaram,Vijayanagar,91.0,40.0,,,No,,547,Cash,4,4.6,4.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-17 19:31:00,19:31:00,CNR5300929613,Canceled By Driver,CID124400,Auto,Hulimavu,Vijayanagar,,,,Customer related issue,,,459,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,True
2024-07-23 08:57:00,08:57:00,CNR9748415666,Success,CID407213,Prime Sedan,Tumkur Road,Sahakar Nagar,84.0,145.0,,,No,,153,Cash,5,4.1,3.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-16 03:22:00,03:22:00,CNR1725276992,Driver Not Found,CID234920,Auto,Basavanagudi,Koramangala,,,,,,,943,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-02 09:57:00,09:57:00,CNR2482996042,Success,CID885443,Prime SUV,Ramamurthy Nagar,Yeshwanthpur,35.0,110.0,,,Yes,Vehicle Breakdown,205,Cash,40,3.2,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-09 23:52:00,23:52:00,CNR8415916654,Canceled By Driver,CID819251,eBike,Hosur Road,Devanahalli,,,,Personal & Car related issue,,,321,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,True
2024-07-26 10:51:00,10:51:00,CNR1052418862,Success,CID885421,Bike,Hennur,Nagarbhavi,168.0,70.0,,,No,,294,Cash,31,3.2,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-23 06:19:00,06:19:00,CNR4931383088,Success,CID140735,Prime SUV,Yelahanka,Frazer Town,161.0,125.0,,,No,,113,UPI,34,4.0,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-10 05:20:00,05:20:00,CNR6591815679,Canceled By Driver,CID964514,Prime Sedan,Rajarajeshwari Nagar,Jayanagar,,,,Customer related issue,,,946,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,True
2024-07-30 06:41:00,06:41:00,CNR6500981968,Canceled By Driver,CID589634,eBike,Sarjapur Road,Hennur,,,,Customer related issue,,,160,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,True
2024-07-09 04:59:00,04:59:00,CNR8507485506,Success,CID778771,Mini,Yeshwanthpur,Mysore Road,182.0,75.0,,,No,,661,Cash,9,3.6,3.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-09 20:33:00,20:33:00,CNR1287678437,Success,CID336043,Mini,Shivajinagar,Majestic,273.0,70.0,,,No,,625,Cash,13,4.6,4.3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-03 15:05:00,15:05:00,CNR4153621385,Success,CID218615,Bike,Basavanagudi,Frazer Town,182.0,80.0,,,No,,300,UPI,1,3.2,4.5,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-28 04:07:00,04:07:00,CNR2587658469,Canceled By Driver,CID212521,Prime SUV,Ramamurthy Nagar,Cox Town,,,,Customer was coughing/sick,,,216,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,True
2024-07-29 02:29:00,02:29:00,CNR8986223970,Success,CID483790,Mini,HSR Layout,Majestic,147.0,130.0,,,No,,870,UPI,39,3.5,4.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-04 07:30:00,07:30:00,CNR6132333783,Canceled By Customer,CID897717,Mini,Rajajinagar,BTM Layout,,,AC is Not working,,,,407,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,True
2024-07-14 06:32:00,06:32:00,CNR5153024085,Success,CID409099,Auto,Yeshwanthpur,Rajarajeshwari Nagar,210.0,45.0,,,No,,249,Cash,8,3.0,3.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-25 16:51:00,16:51:00,CNR5248536358,Success,CID371554,eBike,RT Nagar,Electronic City,287.0,75.0,,,No,,126,UPI,38,3.7,4.5,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-18 22:58:00,22:58:00,CNR7837556997,Canceled By Driver,CID623297,Bike,KR Puram,Hebbal,,,,Customer related issue,,,203,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-16 12:44:00,12:44:00,CNR4305880487,Success,CID571350,Bike,Hulimavu,Bellandur,119.0,130.0,,,No,,420,UPI,48,4.6,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-02 18:37:00,18:37:00,CNR8667584551,Success,CID161691,Auto,Peenya,Hulimavu,70.0,120.0,,,No,,507,Credit Card,4,4.1,3.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-03 02:57:00,02:57:00,CNR4973860154,Success,CID154177,Bike,Chickpet,Varthur,42.0,55.0,,,No,,297,Cash,30,4.9,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-11 13:14:00,13:14:00,CNR3215797107,Success,CID627908,Prime Plus,Tumkur Road,Indiranagar,210.0,105.0,,,No,,966,Cash,25,3.3,3.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-19 22:24:00,22:24:00,CNR3580612502,Driver Not Found,CID458947,Prime Plus,Cox Town,Rajajinagar,,,,,,,421,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-28 08:20:00,08:20:00,CNR7152379310,Success,CID818273,eBike,Hulimavu,Hebbal,91.0,45.0,,,No,,220,UPI,24,4.1,4.1,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-12 10:43:00,10:43:00,CNR3952048459,Success,CID345057,Prime SUV,Electronic City,Mysore Road,189.0,110.0,,,No,,297,UPI,26,3.6,3.3,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-28 07:52:00,07:52:00,CNR5549546413,Canceled By Driver,CID583705,Prime Plus,Bellandur,Jayanagar,,,,Personal & Car related issue,,,290,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,True
2024-07-13 22:48:00,22:48:00,CNR5390528221,Success,CID576240,Bike,Yeshwanthpur,Ramamurthy Nagar,294.0,75.0,,,No,,816,UPI,26,4.7,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-20 07:24:00,07:24:00,CNR9420691804,Driver Not Found,CID101197,Auto,Devanahalli,Vijayanagar,,,,,,,211,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-25 01:26:00,01:26:00,CNR2391106466,Success,CID762865,Auto,Sahakar Nagar,Yeshwanthpur,217.0,70.0,,,No,,275,Cash,15,3.3,3.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-25 19:01:00,19:01:00,CNR1136069120,Driver Not Found,CID715223,Auto,Langford Town,Cox Town,,,,,,,486,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-07 00:58:00,00:58:00,CNR4100767524,Canceled By Driver,CID332476,Prime Plus,Marathahalli,BTM Layout,,,,Customer related issue,,,284,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,True
2024-07-01 04:48:00,04:48:00,CNR2340544308,Success,CID852551,Prime SUV,Kadugodi,Padmanabhanagar,49.0,95.0,,,No,,175,Cash,9,3.3,3.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-25 14:50:00,14:50:00,CNR4740708556,Canceled By Driver,CID587840,Prime SUV,Richmond Town,Koramangala,,,,Customer related issue,,,217,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,True
2024-07-14 21:43:00,21:43:00,CNR7823303390,Success,CID555424,Auto,Yeshwanthpur,Hebbal,238.0,105.0,,,No,,430,UPI,8,4.8,3.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-15 04:23:00,04:23:00,CNR4006717148,Success,CID841569,Bike,Hosur Road,Chamarajpet,126.0,105.0,,,No,,136,Cash,47,3.3,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-16 06:44:00,06:44:00,CNR5178780027,Success,CID716129,Prime Sedan,Tumkur Road,BTM Layout,56.0,45.0,,,No,,472,Cash,47,4.8,4.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-13 22:37:00,22:37:00,CNR3378198145,Canceled By Customer,CID945493,Bike,Hebbal,Ulsoor,,,Change of plans,,,,464,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-02 22:24:00,22:24:00,CNR9347787730,Success,CID171998,Bike,Kengeri,Richmond Town,91.0,25.0,,,No,,139,Credit Card,46,3.9,5.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-26 12:01:00,12:01:00,CNR9180488038,Success,CID254049,Auto,Frazer Town,Jayanagar,238.0,40.0,,,No,,187,UPI,1,4.8,4.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-27 02:04:00,02:04:00,CNR8653174607,Canceled By Driver,CID677687,Mini,Hosur Road,Basavanagudi,,,,More than permitted people in there,,,104,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,True
2024-07-14 22:59:00,22:59:00,CNR7833708355,Canceled By Driver,CID964864,Bike,Hennur,HSR Layout,,,,Customer related issue,,,301,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-09 20:00:00,20:00:00,CNR9102605880,Success,CID523868,eBike,BTM Layout,KR Puram,154.0,140.0,,,No,,464,Debit Card,45,3.6,3.3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-12 15:24:00,15:24:00,CNR9390947863,Driver Not Found,CID208050,eBike,Majestic,Cox Town,,,,,,,103,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-14 04:02:00,04:02:00,CNR5197375258,Success,CID353931,Mini,Tumkur Road,MG Road,154.0,145.0,,,No,,666,Cash,34,4.2,3.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-09 04:30:00,04:30:00,CNR3386584446,Success,CID459207,Auto,Cox Town,Rajarajeshwari Nagar,294.0,80.0,,,No,,196,Cash,19,4.4,3.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-29 15:15:00,15:15:00,CNR6388601712,Canceled By Driver,CID199876,Auto,Rajarajeshwari Nagar,Sarjapur Road,,,,More than permitted people in there,,,247,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,True
2024-07-04 07:18:00,07:18:00,CNR4544909345,Success,CID195846,eBike,Chamarajpet,Shivajinagar,140.0,40.0,,,No,,850,Cash,19,4.8,3.3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-25 00:32:00,00:32:00,CNR8243631690,Success,CID456518,Prime Plus,Sahakar Nagar,Richmond Town,259.0,35.0,,,No,,808,Cash,44,3.3,4.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-27 10:38:00,10:38:00,CNR5913321332,Canceled By Driver,CID710476,Auto,Yeshwanthpur,Ulsoor,,,,More than permitted people in there,,,100,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,True
2024-07-13 02:10:00,02:10:00,CNR2566668460,Success,CID883099,Prime Sedan,HSR Layout,JP Nagar,231.0,115.0,,,No,,259,Cash,14,3.5,3.3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-03 23:40:00,23:40:00,CNR3605063846,Success,CID862851,Prime Plus,Devanahalli,Yelahanka,35.0,120.0,,,No,,232,Cash,43,3.3,3.6,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-24 06:03:00,06:03:00,CNR5404658265,Success,CID600676,Auto,Kadugodi,Kammanahalli,259.0,80.0,,,No,,329,Cash,16,4.4,3.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-15 16:08:00,16:08:00,CNR3389750581,Success,CID409858,eBike,Majestic,Padmanabhanagar,49.0,70.0,,,Yes,Other Issue,484,Cash,38,3.9,4.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-26 14:15:00,14:15:00,CNR4533890682,Success,CID323675,eBike,Ulsoor,Sahakar Nagar,308.0,100.0,,,No,,232,UPI,37,4.7,4.5,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-18 23:51:00,23:51:00,CNR3505011274,Canceled By Customer,CID184020,Bike,Tumkur Road,Chamarajpet,,,Driver is not moving towards pickup location,,,,374,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-09 19:28:00,19:28:00,CNR1755186441,Canceled By Driver,CID105223,Mini,Hulimavu,Bellandur,,,,Customer was coughing/sick,,,298,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,True
2024-07-22 03:20:00,03:20:00,CNR7947206920,Success,CID366600,Prime Plus,Devanahalli,Malleshwaram,252.0,125.0,,,No,,387,Cash,36,3.6,3.6,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-11 01:30:00,01:30:00,CNR4085771445,Driver Not Found,CID270190,eBike,Bannerghatta Road,Whitefield,,,,,,,167,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-05 00:54:00,00:54:00,CNR9076399239,Canceled By Driver,CID543520,Bike,Sahakar Nagar,Magadi Road,,,,Personal & Car related issue,,,358,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-18 19:21:00,19:21:00,CNR1932355861,Success,CID586139,Prime Sedan,Shantinagar,Shivajinagar,42.0,135.0,,,No,,905,Cash,21,3.9,4.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-02 16:39:00,16:39:00,CNR3850150497,Success,CID165144,Mini,Shivajinagar,HSR Layout,294.0,80.0,,,No,,255,UPI,23,3.1,4.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-05 23:44:00,23:44:00,CNR3325664550,Driver Not Found,CID241276,Bike,Yelahanka,Nagarbhavi,,,,,,,276,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-28 08:53:00,08:53:00,CNR2388929050,Success,CID836942,Auto,Whitefield,Padmanabhanagar,196.0,85.0,,,No,,1856,Cash,19,3.4,4.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-21 00:55:00,00:55:00,CNR7153281636,Success,CID297254,eBike,Bannerghatta Road,Tumkur Road,154.0,110.0,,,No,,305,Cash,23,3.7,4.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-13 17:13:00,17:13:00,CNR5621469819,Canceled By Driver,CID548834,Bike,Devanahalli,Banashankari,,,,Customer was coughing/sick,,,236,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
